paper_id,entity,relation
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,non-homogenous,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,policy,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,not hospital,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,prevent,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,editorinchief,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,exotoxin,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,injection,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,grade,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,causes,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acute respiratory distress syndrome,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,echos,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,fever,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,journal,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,treat,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Linezolide,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,abscess,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,empirical antibiotics,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,skin,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,drug,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,blood urea,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,bronchoalveolar lavage,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,community-acquired pneumonia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,pneumonia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,ABG,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,mgdl serum creatinine,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,addition,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,transesophageal,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,report,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,distress,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,day,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,surgery,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,urine,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,xrays,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,smoking,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,CPK,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,confines,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,intraluminal,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,eminence,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,cast formation,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,vasoconstriction,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,mrsa,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,presence,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,images,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,staphylococcus,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,infection,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,ICU,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Streptococcus pneumoniae,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,respiratory,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,review,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,time,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,CT thorax,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,CA,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,UL,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,trauma,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,decho,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,sometimes,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,tuberculosis,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,myoglobin,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,mucoid expectoration,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,necrotizing pneumonia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,part,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,definition hospital,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,use,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Respiratory infection,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,immunodeficiency,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,streptococcus,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,figure,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,abg,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,empirical gram negative,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,elevated,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,psttaci,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,negative,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,blood,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,cultures,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acid-base status,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,threat,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,crackles,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,camrsa,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,gault,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,calculation,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,leukocyte,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,hemeprotein,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Indian scenario Studies,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,hypertension,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,mycoplasma,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,virus,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acquiredmrsa,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,linezolide,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Arterial Blood Gas analysis,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,drowsy state,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,CA-MRSA,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,health care,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,hiv,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,period,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,diastolic,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,emergency department,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,diagnosed,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,outpatient,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,ARDS,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,admitted,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,tomography,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,lavage,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,hospital,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,pH disturbance,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,bronchopneunomia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,emergency,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,Patients,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,presentation,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,india,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,India,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,bacteria,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,sites,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,measures,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,toxicity,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,organisms,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,patients clinical course,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,severe community acquired,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,community acquired MRSA,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,community acquired pneumonia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,methicillin resistant staphylococcus aureus ards acute respiratory distress syndrome abg arterial blood gas analysis echo echocardiogram hiv human immunodeficiency virus ct computerized tomography bun blood urea nitrogen cpk creatine phosphokinase written informed consent,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,community acquired infections,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acquired MRSA infection,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acute respiratory distress syndrome ards,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,acute potentially fatal clinical syndrome acute renal failure occurs,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,tracheostomy care methicillin resistant staphylococcus aureus mrsa,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,arterial blood gas analysis abg showed hypoxemia,has_body
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,camrsa,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,male,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,report,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,distress,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,fluid,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,year,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,dialysis,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,authors,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,entity,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,pattern,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,laboratory,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,morphology,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,mrsa,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,cpk,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,staphylococcus,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,failure,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,levels,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,intubation,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,sensitivity,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,case,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,work,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,aureus,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,culture,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,thorax,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,patient,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,organism,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,nations,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,rhabdomyolysis,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,lavage,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,hospital,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,methicillin,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,guidance,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,india,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,necrotizing,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,patients,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,problem,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,reporting,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,antibiotics,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,blood,has_abstract
ea0ae02d57835b862e82faacc5b8e9ed9a92bebb,pneumonia,has_abstract
e4bf8b793bcd248417acceeeb459134f2c6a633b,Breast,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Reconstruction,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,COVID-19,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Systematic,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Review,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Breast Reconstruction,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Pandemic,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Systematic Review,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Kshipra Hemal,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Carter Boyd,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Jonathan Bekisz,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Ara Salibian,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Mihye Choi,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,Nolan Karp,has_title
e4bf8b793bcd248417acceeeb459134f2c6a633b,provision,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,full-text review,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,needs,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,publications,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,divert,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,recommending mastectomy,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,patient demographic factors,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,video,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,South America,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,well,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,options,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,secondary to,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,covid,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Multidisciplinary teams,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,early,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,assembles,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,importance,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,methodology,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Proponents,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,adversity,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,design,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,andin,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reconstructed,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,office visits,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,representatives,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reassignment,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,complication,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,positioning,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,prophylactic mastectomies,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,infectious,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,institutions,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,absence,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,injury,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,scan,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,limitations,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,satisfaction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,ERAS,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,ways,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,long-term,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Reviewing,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,imperative,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,cost,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,treatment,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Women,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,testing,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,halting,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,therapy,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,disease,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,impaired,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,aid,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,services,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,tissue,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,delay,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,pandemic published,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,practice,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,goals,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,potential,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,meta-analysis,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Cochrane Database,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,observation,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Evidence,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Implant-based breast reconstruction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,multidisciplinary collaboration,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,institution,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,timing,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,thromboembolism,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,pressures,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,age breast cancer,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,breast-conserving surgery,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,testing protocols,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,higher,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,parts,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,costanalysis,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Meta-Analyses,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,innovative protocols,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,landscape,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,admission,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,numbers,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,comparison,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,wards,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,superiority,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reduce,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Table,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,manuscripts,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,abr,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,policies,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,france,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,infectious risk,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,circumstances,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Italy,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,pandemic,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,breast reconstruction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reviews,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,embase,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,personal protective equipment,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,canada,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,felt,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,primary outcomes,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,symmetry,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,women,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,sample sizes,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,sample,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,shortages,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Figure,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,video laryngoscope,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,strove,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,pandemic citing,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,regional anesthesia,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,discharge,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,prophylactic,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,mechanism,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Fig,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,protocol,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,system,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,costs,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,swabs,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,cessation,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,duplicates,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,English,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,popularity,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,exposure,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,tests,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,article,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,targeted pain control,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,RT-PCR tests,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,principles,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,operative,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,telehealth,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,purpose,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Spain,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,world,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,exclusion,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,necessity,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,population setting,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,crisis,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,country,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,postoperative course,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,procedures,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,health,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,healthcare setting,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,team,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,insights,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,autologous reconstruction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,backlog,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,observe,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,postoperative pathways,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,screening,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,course,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,Goals,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,assessment,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,virtual postoperative,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,place,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,care,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,topics,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reduction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,enhanced,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,apparent,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,face,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,perform,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,trend,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,breast reconstruction care,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,settings,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,way,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,patient education,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,surgeons,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,infrastructure,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,examination,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,setting,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,control,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,breast,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,reconstructive surgeons,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,collaboration,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,intubation,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,implant-based reconstruction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,stage,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,health services,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,pandemics,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,vulnerable,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,times,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,length,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,conjunction,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,protocols,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,coronavirus disease,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,visits,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,globe,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,cjb,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,development,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,hospitals,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,resource-constrained healthcare system,has_body
e4bf8b793bcd248417acceeeb459134f2c6a633b,intraoperative,has_body
